{'cmd': 'experiment', 'dataset': 'davis', 'data_dir': None, 'drug_model': 'DeepChem/ChemBERTa-77M-MLM', 'protein_model': 'esm2-650m', 'drug_pool': 'mean', 'protein_pool': 'mean', 'max_smi_len': 512, 'max_prot_len': 1022, 'long_strategy': 'truncate', 'drug_fingerprint': 'none', 'fp_bits': 2048, 'encode_batch_size': 4, 'encode_device': 'auto', 'rebuild_cache': False, 'device': 'auto', 'seed': 1, 'batch_size': 256, 'num_workers': 0, 'dropout': 0.2, 'epochs': 100, 'lr': 0.001, 'patience': 15, 'weight_decay': 0.0001, 'lr_schedule': 'plateau', 'grad_clip': 1.0, 'normalize_target': True, 'out_dir': '/data/user/nnguye26/deepdta/runs/deepdta_pretrain/davis/20260829-1646_plm-esm650m_experiment'}
Device: cuda
Encoders: {'drug': {'hf_name': 'DeepChem/ChemBERTa-77M-MLM', 'dim': 384, 'pool': 'mean', 'max_len': 512, 'max_length_with_special': 514, 'n_texts': 68, 'n_truncated': 0, 'token_len_min': 40, 'token_len_max': 94, 'token_len_mean': 64.32352941176471}, 'protein': {'hf_name': 'facebook/esm2_t33_650M_UR50D', 'dim': 1280, 'pool': 'mean', 'max_len': 1022, 'max_len_requested': 1022, 'max_length_with_special': 1024, 'long_strategy': 'truncate', 'n_texts': 442, 'n_truncated': 109, 'token_len_min': 246, 'token_len_max': 2551, 'token_len_mean': 790.947963800905}}
Drugs=68 proteins=442 labeled=30056
Fold 0: train=20036 val=5010 test=5010
Epoch 065 | train MSE 0.17938 CI 0.89404 | val MSE 0.26180 CI 0.87593
Epoch 066 | train MSE 0.18020 CI 0.89483 | val MSE 0.26176 CI 0.87673
Epoch 067 | train MSE 0.17772 CI 0.89741 | val MSE 0.26304 CI 0.87713
Epoch 068 | train MSE 0.17610 CI 0.89604 | val MSE 0.25775 CI 0.87787
Epoch 069 | train MSE 0.17336 CI 0.89808 | val MSE 0.26390 CI 0.87854
Epoch 070 | train MSE 0.17354 CI 0.89749 | val MSE 0.25762 CI 0.88024
Epoch 071 | train MSE 0.17300 CI 0.89803 | val MSE 0.25989 CI 0.87911
Epoch 072 | train MSE 0.17077 CI 0.89800 | val MSE 0.26207 CI 0.87767
Epoch 073 | train MSE 0.16760 CI 0.89811 | val MSE 0.26332 CI 0.87833
Epoch 074 | train MSE 0.16798 CI 0.89705 | val MSE 0.26525 CI 0.87848
Epoch 075 | train MSE 0.16805 CI 0.89961 | val MSE 0.25564 CI 0.88093
Epoch 076 | train MSE 0.16820 CI 0.89794 | val MSE 0.26307 CI 0.87583
Epoch 077 | train MSE 0.16877 CI 0.89836 | val MSE 0.26747 CI 0.87607
Epoch 078 | train MSE 0.16789 CI 0.89951 | val MSE 0.26163 CI 0.87815
Epoch 079 | train MSE 0.16610 CI 0.90009 | val MSE 0.26015 CI 0.87738
Epoch 080 | train MSE 0.16554 CI 0.89942 | val MSE 0.26590 CI 0.87662
Epoch 081 | train MSE 0.16646 CI 0.89930 | val MSE 0.25944 CI 0.87904
  lr 2.50e-04 -> 1.25e-04
Epoch 082 | train MSE 0.15697 CI 0.90311 | val MSE 0.26249 CI 0.87772
Epoch 083 | train MSE 0.15572 CI 0.90450 | val MSE 0.25911 CI 0.87949
Epoch 084 | train MSE 0.15666 CI 0.90291 | val MSE 0.26206 CI 0.87771
Epoch 085 | train MSE 0.15889 CI 0.90165 | val MSE 0.26001 CI 0.87923
Epoch 086 | train MSE 0.15715 CI 0.90340 | val MSE 0.26052 CI 0.87827
Epoch 087 | train MSE 0.15728 CI 0.90233 | val MSE 0.25561 CI 0.87937
Epoch 088 | train MSE 0.15495 CI 0.90354 | val MSE 0.25363 CI 0.87928
Epoch 089 | train MSE 0.15288 CI 0.90405 | val MSE 0.25716 CI 0.87916
Epoch 090 | train MSE 0.15604 CI 0.90206 | val MSE 0.25630 CI 0.88097
Epoch 091 | train MSE 0.15434 CI 0.90568 | val MSE 0.25457 CI 0.88081
Epoch 092 | train MSE 0.15395 CI 0.90159 | val MSE 0.25818 CI 0.87952
Epoch 093 | train MSE 0.15302 CI 0.90452 | val MSE 0.25528 CI 0.87954
Epoch 094 | train MSE 0.15404 CI 0.90578 | val MSE 0.25632 CI 0.88020
  lr 1.25e-04 -> 6.25e-05
Epoch 095 | train MSE 0.15113 CI 0.90578 | val MSE 0.25868 CI 0.87855
Epoch 096 | train MSE 0.15032 CI 0.90528 | val MSE 0.25873 CI 0.87880
Epoch 097 | train MSE 0.14976 CI 0.90518 | val MSE 0.25764 CI 0.88004
Epoch 098 | train MSE 0.15077 CI 0.90555 | val MSE 0.25591 CI 0.88020
Epoch 099 | train MSE 0.15035 CI 0.90606 | val MSE 0.25729 CI 0.87987
Epoch 100 | train MSE 0.14893 CI 0.90586 | val MSE 0.25576 CI 0.88077
  lr 6.25e-05 -> 3.13e-05
Best val MSE 0.25363 @ epoch 88 (last epoch 100)
Loaded best.pt (epoch 88, val MSE 0.2536252312691607)
Fold=1 val CI=0.87928 MSE=0.25363 | test CI=0.87277 MSE=0.27046 rm2=0.65799 AUPR=0.70734
Fold 2: train=20037 val=5009 test=5010
Epoch 001 | train MSE 0.88909 CI 0.65167 | val MSE 0.62339 CI 0.72693
Epoch 002 | train MSE 0.60185 CI 0.74293 | val MSE 0.53061 CI 0.76968
Epoch 003 | train MSE 0.53315 CI 0.77498 | val MSE 0.47441 CI 0.79577
Epoch 004 | train MSE 0.50285 CI 0.79060 | val MSE 0.46078 CI 0.79971
Epoch 005 | train MSE 0.48147 CI 0.79957 | val MSE 0.48124 CI 0.80050
Epoch 006 | train MSE 0.45501 CI 0.80680 | val MSE 0.42904 CI 0.80982
Epoch 007 | train MSE 0.43802 CI 0.81169 | val MSE 0.41426 CI 0.81981
Epoch 008 | train MSE 0.42711 CI 0.81500 | val MSE 0.42019 CI 0.81342
Epoch 009 | train MSE 0.40644 CI 0.81643 | val MSE 0.38190 CI 0.82988
Epoch 010 | train MSE 0.39914 CI 0.82223 | val MSE 0.39338 CI 0.83160
Epoch 011 | train MSE 0.39059 CI 0.82655 | val MSE 0.38600 CI 0.83065
Epoch 012 | train MSE 0.37860 CI 0.83337 | val MSE 0.38216 CI 0.83211
Epoch 013 | train MSE 0.37159 CI 0.83296 | val MSE 0.36835 CI 0.83542
Epoch 014 | train MSE 0.36587 CI 0.83668 | val MSE 0.37066 CI 0.83641
Epoch 015 | train MSE 0.36042 CI 0.83889 | val MSE 0.35390 CI 0.83554
Epoch 016 | train MSE 0.35166 CI 0.84128 | val MSE 0.35529 CI 0.84160
Epoch 017 | train MSE 0.34071 CI 0.84110 | val MSE 0.35877 CI 0.83975
Epoch 018 | train MSE 0.34406 CI 0.84041 | val MSE 0.34509 CI 0.84082
Epoch 019 | train MSE 0.33238 CI 0.84354 | val MSE 0.34824 CI 0.84690
Epoch 020 | train MSE 0.32593 CI 0.85045 | val MSE 0.32736 CI 0.85161
Epoch 021 | train MSE 0.32279 CI 0.84860 | val MSE 0.33051 CI 0.84995
Epoch 022 | train MSE 0.31954 CI 0.85000 | val MSE 0.32266 CI 0.85337
Epoch 023 | train MSE 0.30852 CI 0.85308 | val MSE 0.32698 CI 0.84774
Epoch 024 | train MSE 0.31186 CI 0.85437 | val MSE 0.31575 CI 0.85309
Epoch 025 | train MSE 0.30228 CI 0.85632 | val MSE 0.32970 CI 0.85255
Epoch 026 | train MSE 0.29780 CI 0.85821 | val MSE 0.30411 CI 0.85568
Epoch 027 | train MSE 0.29753 CI 0.85954 | val MSE 0.31142 CI 0.85173
Epoch 028 | train MSE 0.29745 CI 0.85727 | val MSE 0.30884 CI 0.85190
Epoch 029 | train MSE 0.29576 CI 0.85660 | val MSE 0.30639 CI 0.85407
Epoch 030 | train MSE 0.28527 CI 0.86205 | val MSE 0.31456 CI 0.85461
Epoch 031 | train MSE 0.28335 CI 0.86310 | val MSE 0.30309 CI 0.85071
Epoch 032 | train MSE 0.27800 CI 0.86208 | val MSE 0.30379 CI 0.85395
Epoch 033 | train MSE 0.27129 CI 0.86244 | val MSE 0.29303 CI 0.86227
